user,btag,clk,cate_id,campaign_id,customer,price,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,buyer_type
996046,not,1,6261,1,13787,124.0,1.0,3.0,1.0,3.0,0.0,2.0,2
996046,not,1,6261,1,13787,136.25,1.0,3.0,1.0,3.0,0.0,2.0,2
996046,not,0,6261,1,13787,137.0,1.0,3.0,1.0,3.0,0.0,2.0,2
996046,not,0,6261,1,13787,124.0,1.0,3.0,1.0,3.0,0.0,2.0,2
79479,not,0,1665,1,13787,137.0,2.0,2.0,2.0,3.0,0.0,4.0,2
79479,not,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,4.0,2
79479,not,0,4281,1,13787,112.0,2.0,2.0,2.0,3.0,0.0,4.0,2
269221,not,0,1665,1,13787,137.0,2.0,2.0,1.0,2.0,0.0,4.0,2
269221,not,0,4520,1,13787,74.99,2.0,2.0,1.0,2.0,0.0,4.0,2
269221,not,0,1665,1,13787,122.5,2.0,2.0,1.0,2.0,0.0,4.0,2
269221,not,0,4520,1,13787,87.0,2.0,2.0,1.0,2.0,0.0,4.0,2
269221,not,0,6261,1,13787,124.0,2.0,2.0,1.0,2.0,0.0,4.0,2
152796,not,0,6261,1,13787,136.25,2.0,4.0,,3.0,0.0,2.0,2
873513,not,1,6261,1,13787,136.25,2.0,5.0,,3.0,0.0,4.0,2
721481,not,0,6261,1,13787,137.0,2.0,6.0,2.0,3.0,0.0,2.0,2
458527,not,0,1665,1,13787,137.0,2.0,2.0,1.0,3.0,0.0,,2
968666,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,,2
911107,not,0,1665,1,13787,122.5,2.0,2.0,,3.0,0.0,3.0,2
122494,not,0,1665,1,13787,162.0,2.0,2.0,,3.0,0.0,2.0,2
122494,not,0,1665,1,13787,137.0,2.0,2.0,,3.0,0.0,2.0,2
122494,not,0,6261,1,13787,124.0,2.0,2.0,,3.0,0.0,2.0,2
122494,not,0,6261,1,13787,137.0,2.0,2.0,,3.0,0.0,2.0,2
122494,not,0,6261,1,13787,119.0,2.0,2.0,,3.0,0.0,2.0,2
122494,not,1,6261,1,13787,119.0,2.0,2.0,,3.0,0.0,2.0,2
425576,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
425576,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
425576,not,0,4282,1,13787,124.0,2.0,3.0,,3.0,0.0,2.0,2
425576,not,0,6261,1,13787,124.0,2.0,3.0,,3.0,0.0,2.0,2
425576,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,2.0,2
178252,not,1,6261,1,13787,124.0,1.0,5.0,,3.0,0.0,,2
178252,not,0,6261,1,13787,124.0,1.0,5.0,,3.0,0.0,,2
178252,not,0,6261,1,13787,136.25,1.0,5.0,,3.0,0.0,,2
178252,not,0,6261,1,13787,137.0,1.0,5.0,,3.0,0.0,,2
178252,not,0,6261,1,13787,99.0,1.0,5.0,,3.0,0.0,,2
178252,not,1,6261,1,13787,119.0,1.0,5.0,,3.0,0.0,,2
675654,not,0,4282,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,2.0,2
827691,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,1.0,2
231189,not,0,4520,1,13787,87.0,2.0,2.0,2.0,3.0,1.0,,2
141926,not,0,1665,1,13787,122.5,2.0,4.0,1.0,3.0,0.0,4.0,2
1105583,not,0,1665,1,13787,137.0,2.0,3.0,1.0,1.0,0.0,,2
993811,not,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,2.0,2
993811,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,2.0,2
993811,not,0,6261,1,13787,136.25,2.0,3.0,2.0,3.0,0.0,2.0,2
993811,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,2.0,2
989279,not,0,1665,1,13787,137.0,2.0,2.0,2.0,3.0,0.0,2.0,2
989279,not,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,2.0,2
989279,not,1,6261,1,13787,137.0,2.0,2.0,2.0,3.0,0.0,2.0,2
356882,not,0,4281,1,13787,69.0,2.0,2.0,,3.0,0.0,,2
356882,not,1,4281,1,13787,69.0,2.0,2.0,,3.0,0.0,,2
356882,not,1,4282,1,13787,124.0,2.0,2.0,,3.0,0.0,,2
356882,not,0,4282,1,13787,124.0,2.0,2.0,,3.0,0.0,,2
356882,not,0,4281,1,13787,99.0,2.0,2.0,,3.0,0.0,,2
11620,not,0,6261,1,13787,124.0,2.0,3.0,,3.0,0.0,2.0,2
11620,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
11620,not,0,4282,1,13787,124.0,2.0,3.0,,3.0,0.0,2.0,2
991604,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,2.0,2
986451,not,0,1665,1,13787,122.5,2.0,3.0,,1.0,0.0,3.0,2
90885,not,0,1665,1,13787,162.0,2.0,3.0,,2.0,0.0,,2
90885,not,0,1665,1,13787,137.0,2.0,3.0,,2.0,0.0,,2
90885,not,0,1665,1,13787,122.5,2.0,3.0,,2.0,0.0,,2
90885,not,0,6261,1,13787,99.0,2.0,3.0,,2.0,0.0,,2
90885,not,0,6261,1,13787,124.0,2.0,3.0,,2.0,0.0,,2
90885,not,0,6261,1,13787,149.0,2.0,3.0,,2.0,0.0,,2
90885,not,0,6261,1,13787,119.0,2.0,3.0,,2.0,0.0,,2
862069,not,0,6261,1,13787,124.0,1.0,4.0,1.0,3.0,0.0,4.0,2
862069,not,0,4282,1,13787,124.0,1.0,4.0,1.0,3.0,0.0,4.0,2
862069,not,0,6261,1,13787,119.0,1.0,4.0,1.0,3.0,0.0,4.0,2
171782,not,0,4520,1,13787,74.99,1.0,3.0,2.0,3.0,0.0,2.0,2
183622,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,2.0,2
183622,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,2.0,2
540319,not,0,6261,1,13787,124.0,,,,,,,2
1025016,not,0,4282,1,13787,124.0,1.0,5.0,,3.0,0.0,4.0,2
251802,buy,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,1.0,0
251802,buy,1,6261,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,1.0,0
77342,not,0,1665,1,13787,162.0,2.0,3.0,2.0,3.0,0.0,4.0,2
77342,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,4.0,2
607232,not,0,6261,1,13787,136.25,2.0,5.0,2.0,3.0,0.0,3.0,2
607232,not,0,4281,1,13787,112.0,2.0,5.0,2.0,3.0,0.0,3.0,2
607232,not,0,6261,1,13787,124.0,2.0,5.0,2.0,3.0,0.0,3.0,2
516382,not,0,1665,1,13787,137.0,,,,,,,2
133684,not,0,6261,1,13787,99.0,1.0,5.0,1.0,3.0,0.0,2.0,2
293002,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,,2
998977,not,0,1665,1,13787,162.0,2.0,2.0,1.0,3.0,1.0,2.0,2
998977,not,0,1665,1,13787,137.0,2.0,2.0,1.0,3.0,1.0,2.0,2
998977,not,0,1665,1,13787,122.5,2.0,2.0,1.0,3.0,1.0,2.0,2
291261,not,0,6261,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,4.0,2
291261,not,0,6261,1,13787,119.0,2.0,3.0,2.0,3.0,0.0,4.0,2
59890,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
59890,not,0,6261,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
59890,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,2.0,2
694464,not,0,1665,1,13787,137.0,2.0,4.0,,3.0,0.0,2.0,2
822458,not,0,6261,1,13787,136.25,2.0,4.0,,2.0,0.0,,2
1028800,not,0,1665,1,13787,137.0,2.0,2.0,2.0,3.0,1.0,3.0,2
1089302,not,0,4281,1,13787,69.0,2.0,3.0,,3.0,0.0,,2
901594,not,0,1665,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,1,1665,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,6261,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,1665,1,13787,122.5,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,1,1665,1,13787,122.5,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,6261,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,4282,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,6261,1,13787,149.0,2.0,4.0,2.0,3.0,0.0,4.0,2
901594,not,0,6261,1,13787,119.0,2.0,4.0,2.0,3.0,0.0,4.0,2
177096,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,4.0,2
805075,not,0,1665,1,13787,122.5,1.0,4.0,,3.0,0.0,2.0,2
713367,not,0,1665,1,13787,137.0,2.0,4.0,,3.0,0.0,,2
93537,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,3.0,2
235864,not,0,1665,1,13787,137.0,2.0,2.0,,3.0,0.0,2.0,2
235864,not,0,1665,1,13787,122.5,2.0,2.0,,3.0,0.0,2.0,2
1037507,not,0,4281,1,13787,69.0,2.0,4.0,,3.0,0.0,4.0,2
1037507,not,0,4282,1,13787,124.0,2.0,4.0,,3.0,0.0,4.0,2
1062370,not,0,4282,1,13787,124.0,2.0,2.0,1.0,3.0,0.0,2.0,2
412823,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,3.0,2
412823,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,3.0,2
412823,not,0,4282,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,3.0,2
213908,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
1063012,not,0,1665,1,13787,137.0,2.0,2.0,,3.0,0.0,,2
490156,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,,2
857846,not,0,4282,1,13787,124.0,2.0,3.0,1.0,3.0,0.0,3.0,2
857846,not,0,6261,1,13787,119.0,2.0,3.0,1.0,3.0,0.0,3.0,2
150461,not,0,6261,1,13787,99.0,2.0,3.0,2.0,3.0,0.0,1.0,2
150461,not,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,1.0,2
150461,not,0,6261,1,13787,119.0,2.0,3.0,2.0,3.0,0.0,1.0,2
223806,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
757378,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,,2
563575,not,0,6261,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,4.0,2
321314,not,0,1665,1,13787,137.0,1.0,4.0,,1.0,0.0,,2
321314,not,0,1665,1,13787,122.5,1.0,4.0,,1.0,0.0,,2
321314,not,0,6261,1,13787,136.25,1.0,4.0,,1.0,0.0,,2
1004731,not,1,6261,1,13787,136.25,1.0,3.0,,3.0,0.0,1.0,2
1004731,not,0,6261,1,13787,119.0,1.0,3.0,,3.0,0.0,1.0,2
630731,not,0,1665,1,13787,162.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,136.25,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,99.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,149.0,2.0,3.0,2.0,3.0,0.0,4.0,2
630731,not,0,6261,1,13787,119.0,2.0,3.0,2.0,3.0,0.0,4.0,2
651389,not,1,1665,1,13787,137.0,2.0,4.0,1.0,3.0,0.0,,2
1042984,not,0,6261,1,13787,124.0,2.0,4.0,,3.0,0.0,3.0,2
222340,not,0,1665,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,4.0,2
222340,not,0,6261,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,4.0,2
222340,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,4.0,2
348786,not,0,6261,1,13787,124.0,2.0,1.0,1.0,1.0,0.0,3.0,2
256967,not,0,4281,1,13787,69.0,2.0,3.0,,3.0,0.0,3.0,2
256967,not,0,4282,1,13787,124.0,2.0,3.0,,3.0,0.0,3.0,2
256967,not,0,4283,1,13787,99.0,2.0,3.0,,3.0,0.0,3.0,2
256967,not,0,4281,1,13787,112.0,2.0,3.0,,3.0,0.0,3.0,2
1140239,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,1.0,2
174702,not,0,6261,1,13787,136.25,2.0,2.0,1.0,3.0,1.0,3.0,2
230756,not,0,1665,1,13787,122.5,2.0,2.0,,3.0,0.0,2.0,2
90588,not,0,1665,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,2.0,2
90588,not,0,6261,1,13787,124.0,2.0,3.0,1.0,3.0,0.0,2.0,2
170149,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
170149,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
181181,not,0,1665,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,,2
181181,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,,2
181181,not,1,6261,1,13787,99.0,2.0,4.0,2.0,3.0,0.0,,2
966753,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,,2
966753,not,0,6261,1,13787,137.0,2.0,3.0,,3.0,0.0,,2
39284,not,0,4520,1,13787,74.99,2.0,2.0,,3.0,0.0,2.0,2
39284,not,0,1665,1,13787,122.5,2.0,2.0,,3.0,0.0,2.0,2
1064001,not,0,4281,1,13787,99.0,2.0,3.0,,3.0,0.0,4.0,2
419611,not,0,1665,1,13787,137.0,2.0,2.0,1.0,3.0,0.0,1.0,2
710268,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,3.0,2
710268,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,3.0,2
354996,not,0,1665,1,13787,137.0,2.0,0.0,,3.0,0.0,3.0,2
354996,not,0,1665,1,13787,122.5,2.0,0.0,,3.0,0.0,3.0,2
354996,not,0,4520,1,13787,87.0,2.0,0.0,,3.0,0.0,3.0,2
354996,not,0,6261,1,13787,137.0,2.0,0.0,,3.0,0.0,3.0,2
354996,not,0,6261,1,13787,119.0,2.0,0.0,,3.0,0.0,3.0,2
354996,not,1,6261,1,13787,119.0,2.0,0.0,,3.0,0.0,3.0,2
210161,not,0,1665,1,13787,122.5,2.0,2.0,,3.0,0.0,,2
503127,not,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,4.0,2
390531,not,0,1665,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,2.0,2
160460,not,0,4282,1,13787,124.0,2.0,3.0,1.0,3.0,0.0,4.0,2
224496,not,0,1665,1,13787,122.5,2.0,4.0,2.0,3.0,0.0,2.0,2
1077327,not,0,1665,1,13787,122.5,2.0,4.0,2.0,3.0,0.0,3.0,2
1062592,not,0,1665,1,13787,137.0,,,,,,,2
84313,not,0,4282,1,13787,124.0,2.0,3.0,,3.0,0.0,,2
972610,not,0,4520,1,13787,74.99,2.0,3.0,,3.0,0.0,2.0,2
972610,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
972610,not,0,6261,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
529160,not,0,6261,1,13787,119.0,1.0,3.0,,3.0,0.0,3.0,2
163736,not,1,4520,1,13787,74.99,1.0,3.0,,2.0,0.0,,2
163736,not,0,4282,1,13787,124.0,1.0,3.0,,2.0,0.0,,2
163736,not,0,6261,1,13787,124.0,1.0,3.0,,2.0,0.0,,2
163736,not,0,6261,1,13787,119.0,1.0,3.0,,2.0,0.0,,2
210292,not,0,1665,1,13787,162.0,2.0,2.0,2.0,3.0,0.0,4.0,2
19383,not,0,4282,1,13787,124.0,2.0,4.0,,3.0,0.0,1.0,2
26122,not,0,6261,1,13787,136.25,2.0,2.0,2.0,3.0,0.0,4.0,2
26122,not,0,4282,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,4.0,2
857448,not,0,4282,1,13787,124.0,2.0,4.0,,3.0,0.0,2.0,2
236942,buy,0,1665,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,,0
324513,not,1,4282,1,13787,124.0,2.0,2.0,1.0,3.0,0.0,3.0,2
17577,not,0,6261,1,13787,136.25,2.0,3.0,,3.0,0.0,3.0,2
17577,not,0,6261,1,13787,124.0,2.0,3.0,,3.0,0.0,3.0,2
17577,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,3.0,2
866911,not,0,1665,1,13787,122.5,2.0,2.0,3.0,3.0,0.0,2.0,2
421237,not,0,1665,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,4520,1,13787,74.99,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,1665,1,13787,122.5,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,1,1665,1,13787,122.5,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,4520,1,13787,87.0,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,6261,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,4282,1,13787,124.0,2.0,3.0,1.0,3.0,0.0,4.0,2
421237,not,0,6261,1,13787,124.0,2.0,3.0,1.0,3.0,0.0,4.0,2
384045,not,0,1665,1,13787,137.0,2.0,4.0,1.0,3.0,0.0,4.0,2
384045,not,0,6261,1,13787,124.0,2.0,4.0,1.0,3.0,0.0,4.0,2
901460,not,0,6261,1,13787,137.0,2.0,2.0,,3.0,0.0,2.0,2
51086,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
582025,not,0,1665,1,13787,137.0,1.0,3.0,2.0,3.0,0.0,4.0,2
582025,not,0,4282,1,13787,124.0,1.0,3.0,2.0,3.0,0.0,4.0,2
266560,not,0,1665,1,13787,122.5,1.0,3.0,,3.0,0.0,,2
266560,not,1,1665,1,13787,122.5,1.0,3.0,,3.0,0.0,,2
266560,not,0,1665,1,13787,137.0,1.0,3.0,,3.0,0.0,,2
1094928,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,1.0,2
357899,not,0,4282,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,4.0,2
782853,not,0,6261,1,13787,99.0,2.0,3.0,,3.0,0.0,3.0,2
782853,not,0,4282,1,13787,124.0,2.0,3.0,,3.0,0.0,3.0,2
782853,not,0,4281,1,13787,112.0,2.0,3.0,,3.0,0.0,3.0,2
782853,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,3.0,2
437860,not,0,4282,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,4.0,2
451383,not,0,6261,1,13787,137.0,2.0,2.0,,3.0,0.0,2.0,2
777348,not,0,4281,1,13787,99.0,2.0,3.0,2.0,3.0,0.0,1.0,2
95331,not,0,6261,1,13787,99.0,2.0,2.0,2.0,3.0,0.0,4.0,2
95331,not,0,6261,1,13787,119.0,2.0,2.0,2.0,3.0,0.0,4.0,2
1109075,not,0,4520,1,13787,74.99,2.0,2.0,1.0,3.0,1.0,3.0,2
1109075,not,0,4520,1,13787,87.0,2.0,2.0,1.0,3.0,1.0,3.0,2
1109075,not,0,4282,1,13787,124.0,2.0,2.0,1.0,3.0,1.0,3.0,2
597945,not,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,2.0,2
51896,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,1.0,2
163928,not,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,2.0,2
163928,not,1,1665,1,13787,137.0,2.0,2.0,2.0,3.0,0.0,2.0,2
163928,not,0,4282,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,2.0,2
19570,not,0,1665,1,13787,137.0,1.0,3.0,2.0,3.0,0.0,3.0,2
19570,not,0,4282,1,13787,124.0,1.0,3.0,2.0,3.0,0.0,3.0,2
481815,not,0,4282,1,13787,124.0,2.0,2.0,1.0,3.0,0.0,4.0,2
442671,not,0,6261,1,13787,137.0,1.0,3.0,,3.0,0.0,2.0,2
1047224,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,3.0,2
979502,not,0,1665,1,13787,122.5,2.0,2.0,1.0,3.0,0.0,3.0,2
983556,not,0,6261,1,13787,119.0,2.0,3.0,,3.0,0.0,2.0,2
57304,not,0,1665,1,13787,137.0,2.0,4.0,,3.0,0.0,4.0,2
596591,not,0,6261,1,13787,136.25,2.0,4.0,,3.0,0.0,4.0,2
534665,not,1,6261,1,13787,136.25,2.0,2.0,,3.0,0.0,3.0,2
862174,not,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,4.0,2
862174,not,0,6261,1,13787,136.25,2.0,3.0,2.0,3.0,0.0,4.0,2
537199,not,0,1665,1,13787,137.0,,,,,,,2
537199,not,0,6261,1,13787,137.0,,,,,,,2
1134572,buy,0,6261,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,3.0,0
691590,buy,0,1665,1,13787,137.0,2.0,1.0,,3.0,0.0,,0
691590,buy,0,1665,1,13787,122.5,2.0,1.0,,3.0,0.0,,0
821126,buy,1,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,2.0,0
514410,not,0,1665,1,13787,137.0,2.0,5.0,,1.0,0.0,3.0,2
462225,not,0,6261,1,13787,137.0,2.0,3.0,,3.0,0.0,,2
654728,not,0,6261,1,13787,136.25,1.0,4.0,2.0,3.0,0.0,4.0,2
321012,not,0,1665,1,13787,122.5,,,,,,,2
816794,not,0,6261,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,6261,1,13787,136.25,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,4520,1,13787,87.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,6261,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,4282,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,6261,1,13787,149.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,6261,1,13787,119.0,2.0,4.0,2.0,3.0,0.0,3.0,2
816794,not,0,4281,1,13787,99.0,2.0,4.0,2.0,3.0,0.0,3.0,2
2542,not,1,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,,2
2542,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,,2
912178,not,0,1665,1,13787,122.5,2.0,2.0,1.0,3.0,1.0,3.0,2
972688,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,,2
480326,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,2.0,2
480326,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,2.0,2
480326,not,0,4282,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,2.0,2
628863,not,0,1665,1,13787,122.5,1.0,4.0,,3.0,0.0,4.0,2
1087595,not,0,6261,1,13787,136.25,2.0,2.0,2.0,3.0,0.0,2.0,2
1087595,not,0,6261,1,13787,124.0,2.0,2.0,2.0,3.0,0.0,2.0,2
498651,not,0,1665,1,13787,122.5,1.0,3.0,2.0,3.0,0.0,1.0,2
498651,not,1,1665,1,13787,122.5,1.0,3.0,2.0,3.0,0.0,1.0,2
963299,not,0,6261,1,13787,119.0,2.0,3.0,3.0,3.0,0.0,2.0,2
106985,not,0,6261,1,13787,136.25,,,,,,,2
106985,not,0,6261,1,13787,137.0,,,,,,,2
56071,not,0,4281,1,13787,69.0,2.0,3.0,,3.0,0.0,2.0,2
236571,not,0,6261,1,13787,124.0,2.0,3.0,2.0,3.0,0.0,2.0,2
236571,not,0,6261,1,13787,119.0,2.0,3.0,2.0,3.0,0.0,2.0,2
1001325,not,0,4282,1,13787,124.0,2.0,4.0,2.0,3.0,0.0,2.0,2
621668,not,0,1665,1,13787,137.0,1.0,3.0,,3.0,0.0,4.0,2
621668,not,0,1665,1,13787,122.5,1.0,3.0,,3.0,0.0,4.0,2
621668,not,0,4282,1,13787,124.0,1.0,3.0,,3.0,0.0,4.0,2
621668,not,0,6261,1,13787,124.0,1.0,3.0,,3.0,0.0,4.0,2
615301,buy,0,6261,1,13787,124.0,2.0,2.0,,3.0,0.0,,0
76413,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,4.0,2
796329,not,0,1665,1,13787,137.0,2.0,4.0,2.0,3.0,0.0,3.0,2
163540,not,0,1665,1,13787,122.5,2.0,2.0,1.0,3.0,0.0,2.0,2
163540,not,0,1665,1,13787,137.0,2.0,2.0,1.0,3.0,0.0,2.0,2
163540,not,0,6261,1,13787,119.0,2.0,2.0,1.0,3.0,0.0,2.0,2
711824,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,1.0,2
593659,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,3.0,2
593659,not,0,1665,1,13787,137.0,2.0,3.0,2.0,3.0,0.0,3.0,2
1125418,not,1,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
1125418,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,2
1125418,not,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,2
401928,not,0,1665,1,13787,162.0,2.0,2.0,1.0,3.0,0.0,1.0,2
401928,not,1,6261,1,13787,136.25,2.0,2.0,1.0,3.0,0.0,1.0,2
401928,not,0,6261,1,13787,137.0,2.0,2.0,1.0,3.0,0.0,1.0,2
401928,not,1,6261,1,13787,119.0,2.0,2.0,1.0,3.0,0.0,1.0,2
1098974,not,0,6261,1,13787,136.25,2.0,4.0,,3.0,0.0,4.0,2
703751,not,0,6261,1,13787,99.0,1.0,3.0,,3.0,0.0,4.0,2
1006112,not,0,1665,1,13787,122.5,2.0,3.0,1.0,3.0,0.0,2.0,2
1006112,not,0,6261,1,13787,99.0,2.0,3.0,1.0,3.0,0.0,2.0,2
1006112,not,0,6261,1,13787,119.0,2.0,3.0,1.0,3.0,0.0,2.0,2
846899,not,0,4520,1,13787,87.0,2.0,3.0,2.0,3.0,0.0,2.0,2
159875,not,0,6261,1,13787,136.25,2.0,3.0,1.0,2.0,0.0,2.0,2
203037,not,0,1665,1,13787,137.0,2.0,3.0,1.0,3.0,0.0,3.0,2
783009,not,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,4.0,2
594556,buy,0,1665,1,13787,122.5,2.0,3.0,,3.0,0.0,2.0,0
594556,buy,0,1665,1,13787,137.0,2.0,3.0,,3.0,0.0,2.0,0
313001,not,0,4282,1,13787,124.0,2.0,1.0,2.0,3.0,0.0,1.0,2
313001,not,0,4281,1,13787,112.0,2.0,1.0,2.0,3.0,0.0,1.0,2
1021962,not,0,6261,1,13787,137.0,1.0,3.0,2.0,3.0,0.0,2.0,2
1042193,not,0,1665,1,13787,137.0,2.0,3.0,2.0,2.0,0.0,,2
432206,not,0,1665,1,13787,122.5,2.0,3.0,2.0,3.0,0.0,2.0,2
533089,buy,0,1665,1,13787,122.5,2.0,2.0,2.0,3.0,0.0,2.0,0
